shortwave_radiation,direct_radiation,diffuse_radiation,temperature_2m,windspeed_10m,date
0.0,0.0,0.0,22.2,8.0,2023-07-08 21:00:00
0.0,0.0,0.0,21.8,6.6,2023-07-08 22:00:00
0.0,0.0,0.0,21.4,6.8,2023-07-08 23:00:00
0.0,0.0,0.0,22.2,6.8,2023-07-09 00:00:00
0.0,0.0,0.0,20.6,6.2,2023-07-09 01:00:00
0.0,0.0,0.0,20.0,5.6,2023-07-09 02:00:00
0.0,0.0,0.0,19.0,5.1,2023-07-09 03:00:00
4.0,0.0,4.0,18.9,4.3,2023-07-09 04:00:00
67.0,252.0,34.0,20.3,4.0,2023-07-09 05:00:00
191.0,495.6,60.0,22.6,2.8,2023-07-09 06:00:00
284.0,352.2,139.0,24.1,5.5,2023-07-09 07:00:00
418.0,513.2,135.0,24.3,11.3,2023-07-09 08:00:00
214.0,0.0,214.0,22.0,13.9,2023-07-09 09:00:00
654.0,614.5,180.0,25.6,9.5,2023-07-09 10:00:00
714.0,604.9,208.0,27.7,7.4,2023-07-09 11:00:00
562.0,267.0,331.0,29.9,6.0,2023-07-09 12:00:00
591.0,387.0,260.0,23.7,8.6,2023-07-09 13:00:00
519.0,315.8,264.0,23.3,22.4,2023-07-09 14:00:00
67.0,0.0,67.0,21.2,14.2,2023-07-09 15:00:00
258.0,127.1,180.0,22.0,9.7,2023-07-09 16:00:00
301.0,291.0,161.0,22.9,10.3,2023-07-09 17:00:00
219.0,333.3,107.0,22.5,10.2,2023-07-09 18:00:00
95.0,180.4,61.0,21.7,9.2,2023-07-09 19:00:00
14.0,21.2,12.0,19.5,15.8,2023-07-09 20:00:00
0.0,0.0,0.0,18.4,13.8,2023-07-09 21:00:00
0.0,0.0,0.0,18.1,9.4,2023-07-09 22:00:00
0.0,0.0,0.0,18.0,8.6,2023-07-09 23:00:00
0.0,0.0,0.0,17.4,8.7,2023-07-10 00:00:00
0.0,0.0,0.0,17.0,8.2,2023-07-10 01:00:00
0.0,0.0,0.0,16.4,7.6,2023-07-10 02:00:00
0.0,0.0,0.0,16.0,8.5,2023-07-10 03:00:00
3.0,16.6,2.0,15.7,10.8,2023-07-10 04:00:00
65.0,238.5,34.0,16.4,11.9,2023-07-10 05:00:00
193.0,507.0,60.0,17.6,11.3,2023-07-10 06:00:00
344.0,649.0,78.0,19.0,14.0,2023-07-10 07:00:00
490.0,720.3,94.0,20.2,14.3,2023-07-10 08:00:00
628.0,785.0,100.0,21.1,15.9,2023-07-10 09:00:00
698.0,735.0,132.0,21.8,16.8,2023-07-10 10:00:00
693.0,571.0,216.0,22.2,19.3,2023-07-10 11:00:00
701.0,604.2,179.0,22.8,18.5,2023-07-10 12:00:00
777.0,762.1,126.0,23.2,14.8,2023-07-10 13:00:00
703.0,714.2,127.0,23.4,11.9,2023-07-10 14:00:00
633.0,671.1,147.0,23.9,11.3,2023-07-10 15:00:00
477.0,509.1,165.0,23.7,9.7,2023-07-10 16:00:00
345.0,466.7,121.0,23.5,6.8,2023-07-10 17:00:00
232.0,418.1,92.0,22.6,7.0,2023-07-10 18:00:00
114.0,326.0,53.0,21.0,6.5,2023-07-10 19:00:00
21.0,53.4,16.0,19.5,7.3,2023-07-10 20:00:00
0.0,0.0,0.0,18.6,6.3,2023-07-10 21:00:00
0.0,0.0,0.0,18.0,6.9,2023-07-10 22:00:00
0.0,0.0,0.0,17.5,7.3,2023-07-10 23:00:00
0.0,0.0,0.0,17.5,5.8,2023-07-11 00:00:00
0.0,0.0,0.0,16.6,5.6,2023-07-11 01:00:00
0.0,0.0,0.0,16.5,5.9,2023-07-11 02:00:00
0.0,0.0,0.0,16.0,6.6,2023-07-11 03:00:00
3.0,0.0,3.0,16.3,10.8,2023-07-11 04:00:00
64.0,232.6,34.0,17.9,14.3,2023-07-11 05:00:00
184.0,449.5,67.0,19.6,15.0,2023-07-11 06:00:00
320.0,539.3,100.0,21.4,16.0,2023-07-11 07:00:00
474.0,671.5,106.0,23.0,17.4,2023-07-11 08:00:00
610.0,736.1,116.0,24.1,18.7,2023-07-11 09:00:00
705.0,741.6,135.0,24.9,17.6,2023-07-11 10:00:00
755.0,678.6,189.0,25.7,19.6,2023-07-11 11:00:00
709.0,490.2,286.0,26.2,21.5,2023-07-11 12:00:00
445.0,153.6,314.0,25.3,16.1,2023-07-11 13:00:00
538.0,311.6,287.0,26.0,18.3,2023-07-11 14:00:00
648.0,666.6,166.0,25.4,16.7,2023-07-11 15:00:00
505.0,575.4,153.0,24.5,16.3,2023-07-11 16:00:00
325.0,403.1,132.0,23.6,13.1,2023-07-11 17:00:00
241.0,458.7,88.0,22.7,13.8,2023-07-11 18:00:00
95.0,204.7,57.0,21.2,9.5,2023-07-11 19:00:00
18.0,64.6,12.0,20.2,10.0,2023-07-11 20:00:00
0.0,0.0,0.0,18.4,14.1,2023-07-11 21:00:00
0.0,0.0,0.0,18.6,13.5,2023-07-11 22:00:00
0.0,0.0,0.0,17.5,12.6,2023-07-11 23:00:00
0.0,0.0,0.0,17.2,11.5,2023-07-12 00:00:00
0.0,0.0,0.0,17.0,14.4,2023-07-12 01:00:00
0.0,0.0,0.0,16.8,15.3,2023-07-12 02:00:00
0.0,0.0,0.0,16.6,18.0,2023-07-12 03:00:00
1.0,0.0,1.0,16.3,19.6,2023-07-12 04:00:00
38.0,39.1,33.0,16.2,22.2,2023-07-12 05:00:00
120.0,162.7,78.0,16.2,26.4,2023-07-12 06:00:00
160.0,93.6,122.0,16.7,22.6,2023-07-12 07:00:00
295.0,175.7,199.0,17.7,20.3,2023-07-12 08:00:00
512.0,481.0,190.0,18.8,21.3,2023-07-12 09:00:00
537.0,384.5,242.0,19.7,20.7,2023-07-12 10:00:00
662.0,587.2,173.0,20.2,20.8,2023-07-12 11:00:00
741.0,688.2,148.0,20.1,23.5,2023-07-12 12:00:00
705.0,644.4,156.0,20.8,22.6,2023-07-12 13:00:00
702.0,692.5,145.0,21.0,22.9,2023-07-12 14:00:00
634.0,720.2,114.0,20.8,23.0,2023-07-12 15:00:00
501.0,630.6,116.0,20.4,22.5,2023-07-12 16:00:00
341.0,498.3,103.0,19.6,20.8,2023-07-12 17:00:00
253.0,538.9,74.0,19.0,19.3,2023-07-12 18:00:00
122.0,407.3,47.0,18.2,16.6,2023-07-12 19:00:00
21.0,65.1,15.0,17.3,16.8,2023-07-12 20:00:00
0.0,0.0,0.0,16.7,17.6,2023-07-12 21:00:00
0.0,0.0,0.0,16.1,19.0,2023-07-12 22:00:00
0.0,0.0,0.0,15.6,17.4,2023-07-12 23:00:00
0.0,0.0,0.0,15.4,19.0,2023-07-13 00:00:00
0.0,0.0,0.0,15.4,17.4,2023-07-13 01:00:00
0.0,0.0,0.0,14.9,15.0,2023-07-13 02:00:00
0.0,0.0,0.0,15.2,16.4,2023-07-13 03:00:00
2.0,0.0,2.0,14.3,17.0,2023-07-13 04:00:00
44.0,126.1,28.0,15.4,16.4,2023-07-13 05:00:00
133.0,265.6,65.0,16.3,18.4,2023-07-13 06:00:00
275.0,413.4,108.0,16.7,19.7,2023-07-13 07:00:00
300.0,303.1,135.0,17.2,17.9,2023-07-13 08:00:00
530.0,582.5,141.0,18.8,20.1,2023-07-13 09:00:00
409.0,202.4,254.0,17.4,17.9,2023-07-13 10:00:00
682.0,562.9,214.0,19.6,21.0,2023-07-13 11:00:00
602.0,373.1,281.0,19.6,17.9,2023-07-13 12:00:00
768.0,707.6,166.0,20.7,20.5,2023-07-13 13:00:00
623.0,503.0,219.0,20.5,20.2,2023-07-13 14:00:00
574.0,518.9,200.0,20.4,20.5,2023-07-13 15:00:00
511.0,653.2,113.0,20.2,19.4,2023-07-13 16:00:00
322.0,476.7,95.0,19.8,17.4,2023-07-13 17:00:00
243.0,514.1,73.0,19.3,14.9,2023-07-13 18:00:00
109.0,339.8,47.0,18.5,9.2,2023-07-13 19:00:00
20.0,87.7,12.0,17.1,8.6,2023-07-13 20:00:00
0.0,0.0,0.0,16.3,8.7,2023-07-13 21:00:00
0.0,0.0,0.0,15.9,9.0,2023-07-13 22:00:00
0.0,0.0,0.0,15.3,9.4,2023-07-13 23:00:00
0.0,0.0,0.0,15.3,8.3,2023-07-14 00:00:00
0.0,0.0,0.0,14.8,8.2,2023-07-14 01:00:00
0.0,0.0,0.0,14.6,10.8,2023-07-14 02:00:00
0.0,0.0,0.0,14.4,10.3,2023-07-14 03:00:00
2.0,0.0,2.0,13.7,11.2,2023-07-14 04:00:00
56.0,127.2,40.0,14.3,12.2,2023-07-14 05:00:00
163.0,295.4,88.0,15.3,13.1,2023-07-14 06:00:00
295.0,408.0,131.0,16.6,14.0,2023-07-14 07:00:00
239.0,95.8,187.0,16.8,14.2,2023-07-14 08:00:00
372.0,142.6,277.0,17.9,12.4,2023-07-14 09:00:00
411.0,137.4,306.0,18.9,12.9,2023-07-14 10:00:00
555.0,272.3,329.0,20.2,12.6,2023-07-14 11:00:00
589.0,282.9,346.0,20.8,13.6,2023-07-14 12:00:00
788.0,675.7,214.0,22.9,13.6,2023-07-14 13:00:00
290.0,54.9,246.0,22.2,13.3,2023-07-14 14:00:00
342.0,104.2,267.0,23.2,15.5,2023-07-14 15:00:00
212.0,28.0,195.0,23.0,14.3,2023-07-14 16:00:00
209.0,105.3,159.0,23.2,12.5,2023-07-14 17:00:00
78.0,21.3,71.0,22.3,10.6,2023-07-14 18:00:00
108.0,276.6,58.0,21.8,12.1,2023-07-14 19:00:00
13.0,22.1,11.0,21.3,14.2,2023-07-14 20:00:00
0.0,0.0,0.0,21.7,14.5,2023-07-14 21:00:00
0.0,0.0,0.0,21.0,16.3,2023-07-14 22:00:00
0.0,0.0,0.0,22.1,20.8,2023-07-14 23:00:00
0.0,0.0,0.0,22.6,21.0,2023-07-15 00:00:00
0.0,0.0,0.0,22.5,21.1,2023-07-15 01:00:00
0.0,0.0,0.0,21.0,16.1,2023-07-15 02:00:00
0.0,0.0,0.0,20.0,14.5,2023-07-15 03:00:00
2.0,0.0,2.0,19.1,14.9,2023-07-15 04:00:00
43.0,80.2,33.0,19.6,15.1,2023-07-15 05:00:00
76.0,27.8,69.0,20.4,16.8,2023-07-15 06:00:00
151.0,45.0,133.0,20.8,16.4,2023-07-15 07:00:00
440.0,595.6,118.0,21.9,20.7,2023-07-15 08:00:00
379.0,219.8,233.0,22.5,21.5,2023-07-15 09:00:00
435.0,283.3,219.0,22.6,23.4,2023-07-15 10:00:00
591.0,430.9,234.0,24.0,24.5,2023-07-15 11:00:00
548.0,312.5,280.0,24.8,23.8,2023-07-15 12:00:00
721.0,661.4,160.0,25.0,27.2,2023-07-15 13:00:00
664.0,635.8,155.0,24.9,28.2,2023-07-15 14:00:00
577.0,601.5,145.0,23.8,30.2,2023-07-15 15:00:00
253.0,186.3,140.0,19.9,21.2,2023-07-15 16:00:00
272.0,333.9,114.0,20.7,15.3,2023-07-15 17:00:00
199.0,345.2,86.0,20.4,19.6,2023-07-15 18:00:00
86.0,206.8,49.0,20.2,17.4,2023-07-15 19:00:00
17.0,67.1,11.0,18.9,14.3,2023-07-15 20:00:00
0.0,0.0,0.0,17.6,12.5,2023-07-15 21:00:00
0.0,0.0,0.0,17.4,16.2,2023-07-15 22:00:00
0.0,0.0,0.0,17.4,19.1,2023-07-15 23:00:00
0.0,0.0,0.0,17.3,23.2,2023-07-16 00:00:00
0.0,0.0,0.0,17.0,25.3,2023-07-16 01:00:00
0.0,0.0,0.0,16.7,26.9,2023-07-16 02:00:00
0.0,0.0,0.0,16.7,28.7,2023-07-16 03:00:00
1.0,0.0,1.0,16.8,29.3,2023-07-16 04:00:00
42.0,81.0,32.0,16.9,29.7,2023-07-16 05:00:00
167.0,389.0,70.0,17.3,28.9,2023-07-16 06:00:00
321.0,590.8,86.0,18.1,37.9,2023-07-16 07:00:00
389.0,464.1,139.0,18.9,34.7,2023-07-16 08:00:00
324.0,205.3,188.0,18.9,33.9,2023-07-16 09:00:00
564.0,504.7,180.0,19.7,34.2,2023-07-16 10:00:00
591.0,480.1,194.0,20.6,30.4,2023-07-16 11:00:00
712.0,627.1,175.0,21.3,30.3,2023-07-16 12:00:00
588.0,471.2,189.0,20.5,28.5,2023-07-16 13:00:00
641.0,549.3,202.0,21.3,27.8,2023-07-16 14:00:00
274.0,120.0,188.0,19.9,24.1,2023-07-16 15:00:00
464.0,469.4,180.0,21.1,24.1,2023-07-16 16:00:00
287.0,256.6,166.0,20.5,21.5,2023-07-16 17:00:00
60.0,0.0,60.0,19.1,13.7,2023-07-16 18:00:00
72.0,39.6,65.0,18.5,12.1,2023-07-16 19:00:00
6.0,0.0,6.0,18.4,11.1,2023-07-16 20:00:00
0.0,0.0,0.0,17.7,10.7,2023-07-16 21:00:00
0.0,0.0,0.0,17.6,12.0,2023-07-16 22:00:00
0.0,0.0,0.0,17.4,12.8,2023-07-16 23:00:00
0.0,0.0,0.0,16.8,17.6,2023-07-17 00:00:00
0.0,0.0,0.0,16.2,18.8,2023-07-17 01:00:00
0.0,0.0,0.0,15.4,19.4,2023-07-17 02:00:00
0.0,0.0,0.0,14.9,19.9,2023-07-17 03:00:00
1.0,0.0,1.0,14.6,19.4,2023-07-17 04:00:00
49.0,163.5,29.0,15.0,20.2,2023-07-17 05:00:00
148.0,323.8,68.0,16.0,22.0,2023-07-17 06:00:00
269.0,444.9,93.0,16.9,23.7,2023-07-17 07:00:00
371.0,447.1,131.0,17.9,22.9,2023-07-17 08:00:00
527.0,623.5,115.0,18.1,22.9,2023-07-17 09:00:00
471.0,385.9,178.0,17.9,23.9,2023-07-17 10:00:00
585.0,481.0,188.0,18.1,26.4,2023-07-17 11:00:00
630.0,491.4,210.0,18.7,23.5,2023-07-17 12:00:00
610.0,437.7,240.0,19.2,21.4,2023-07-17 13:00:00
709.0,700.7,150.0,20.0,24.2,2023-07-17 14:00:00
402.0,220.9,244.0,18.3,20.5,2023-07-17 15:00:00
477.0,571.7,132.0,19.1,24.5,2023-07-17 16:00:00
358.0,544.8,102.0,18.9,21.1,2023-07-17 17:00:00
239.0,525.1,69.0,18.4,17.1,2023-07-17 18:00:00
108.0,366.0,44.0,17.5,12.8,2023-07-17 19:00:00
17.0,80.2,10.0,16.4,12.4,2023-07-17 20:00:00
0.0,0.0,0.0,15.7,11.8,2023-07-17 21:00:00
0.0,0.0,0.0,15.1,10.2,2023-07-17 22:00:00
0.0,0.0,0.0,14.8,11.8,2023-07-17 23:00:00
0.0,0.0,0.0,15.5,10.7,2023-07-18 00:00:00
0.0,0.0,0.0,15.0,9.7,2023-07-18 01:00:00
0.0,0.0,0.0,14.4,10.8,2023-07-18 02:00:00
0.0,0.0,0.0,14.0,9.7,2023-07-18 03:00:00
1.0,0.0,1.0,13.6,10.8,2023-07-18 04:00:00
54.0,198.2,30.0,13.9,11.8,2023-07-18 05:00:00
176.0,482.3,58.0,15.1,10.7,2023-07-18 06:00:00
325.0,622.7,80.0,16.6,11.1,2023-07-18 07:00:00
476.0,710.7,96.0,18.2,11.4,2023-07-18 08:00:00
611.0,745.2,120.0,19.6,12.0,2023-07-18 09:00:00
580.0,554.5,160.0,20.3,11.6,2023-07-18 10:00:00
670.0,614.3,164.0,21.0,10.5,2023-07-18 11:00:00
703.0,574.3,213.0,21.7,9.7,2023-07-18 12:00:00
664.0,500.1,242.0,22.2,10.1,2023-07-18 13:00:00
668.0,641.7,157.0,22.7,9.4,2023-07-18 14:00:00
604.0,652.9,138.0,22.7,10.1,2023-07-18 15:00:00
495.0,585.0,143.0,22.3,11.1,2023-07-18 16:00:00
345.0,480.7,120.0,21.2,13.3,2023-07-18 17:00:00
199.0,248.7,119.0,20.4,9.4,2023-07-18 18:00:00
72.0,127.4,50.0,19.3,4.7,2023-07-18 19:00:00
13.0,34.8,10.0,18.4,4.9,2023-07-18 20:00:00
0.0,0.0,0.0,17.2,5.1,2023-07-18 21:00:00
0.0,0.0,0.0,16.4,5.2,2023-07-18 22:00:00
0.0,0.0,0.0,16.1,6.3,2023-07-18 23:00:00
0.0,0.0,0.0,16.3,6.9,2023-07-19 00:00:00
0.0,0.0,0.0,14.3,6.4,2023-07-19 01:00:00
0.0,0.0,0.0,14.5,6.7,2023-07-19 02:00:00
0.0,0.0,0.0,14.5,7.0,2023-07-19 03:00:00
1.0,0.0,1.0,14.3,5.4,2023-07-19 04:00:00
40.0,116.8,26.0,15.1,5.1,2023-07-19 05:00:00
133.0,280.7,65.0,16.3,4.9,2023-07-19 06:00:00
258.0,416.7,95.0,17.4,5.2,2023-07-19 07:00:00
371.0,375.5,171.0,18.6,6.3,2023-07-19 08:00:00
569.0,678.9,123.0,19.9,10.9,2023-07-19 09:00:00
653.0,622.0,183.0,21.0,12.6,2023-07-19 10:00:00
452.0,177.6,306.0,18.2,17.8,2023-07-19 11:00:00
455.0,273.6,222.0,21.0,16.1,2023-07-19 12:00:00
666.0,563.9,191.0,20.4,16.5,2023-07-19 13:00:00
575.0,521.0,161.0,19.9,14.3,2023-07-19 14:00:00
551.0,523.9,178.0,20.1,15.4,2023-07-19 15:00:00
459.0,556.7,125.0,20.0,16.3,2023-07-19 16:00:00
346.0,544.9,92.0,19.1,15.3,2023-07-19 17:00:00
179.0,334.8,72.0,18.3,15.0,2023-07-19 18:00:00
95.0,293.4,45.0,17.4,11.2,2023-07-19 19:00:00
13.0,47.1,9.0,16.4,8.2,2023-07-19 20:00:00
0.0,0.0,0.0,15.9,5.4,2023-07-19 21:00:00
0.0,0.0,0.0,15.4,4.9,2023-07-19 22:00:00
0.0,0.0,0.0,15.3,8.5,2023-07-19 23:00:00
0.0,0.0,0.0,15.1,4.6,2023-07-20 00:00:00
0.0,0.0,0.0,15.0,6.6,2023-07-20 01:00:00
0.0,0.0,0.0,14.2,6.7,2023-07-20 02:00:00
0.0,0.0,0.0,13.7,6.6,2023-07-20 03:00:00
1.0,0.0,1.0,13.1,5.8,2023-07-20 04:00:00
49.0,194.0,26.0,14.0,7.4,2023-07-20 05:00:00
168.0,450.6,60.0,15.0,6.9,2023-07-20 06:00:00
313.0,601.9,79.0,16.2,7.3,2023-07-20 07:00:00
441.0,631.6,106.0,17.1,4.8,2023-07-20 08:00:00
579.0,714.6,111.0,18.0,4.1,2023-07-20 09:00:00
642.0,668.6,138.0,18.7,4.2,2023-07-20 10:00:00
685.0,638.8,161.0,19.3,3.9,2023-07-20 11:00:00
695.0,584.7,198.0,20.2,4.0,2023-07-20 12:00:00
470.0,324.8,197.0,19.3,9.4,2023-07-20 13:00:00
488.0,369.5,195.0,19.8,8.2,2023-07-20 14:00:00
592.0,660.3,123.0,20.3,7.5,2023-07-20 15:00:00
280.0,172.2,177.0,19.7,6.9,2023-07-20 16:00:00
107.0,0.0,107.0,19.1,5.9,2023-07-20 17:00:00
42.0,12.6,38.0,18.4,5.1,2023-07-20 18:00:00
55.0,125.0,34.0,17.6,6.0,2023-07-20 19:00:00
15.0,59.7,10.0,15.7,7.9,2023-07-20 20:00:00
0.0,0.0,0.0,14.7,9.5,2023-07-20 21:00:00
0.0,0.0,0.0,14.1,7.3,2023-07-20 22:00:00
0.0,0.0,0.0,14.4,6.9,2023-07-20 23:00:00
0.0,0.0,0.0,14.4,4.1,2023-07-21 00:00:00
0.0,0.0,0.0,13.4,4.8,2023-07-21 01:00:00
0.0,0.0,0.0,12.6,7.1,2023-07-21 02:00:00
0.0,0.0,0.0,13.2,3.7,2023-07-21 03:00:00
0.0,0.0,0.0,12.6,4.0,2023-07-21 04:00:00
43.0,68.2,35.0,13.5,5.1,2023-07-21 05:00:00
137.0,198.3,90.0,14.9,8.3,2023-07-21 06:00:00
203.0,150.1,145.0,15.6,7.3,2023-07-21 07:00:00
328.0,223.4,210.0,16.7,5.9,2023-07-21 08:00:00
500.0,507.0,169.0,17.8,8.0,2023-07-21 09:00:00
533.0,387.0,242.0,18.5,8.7,2023-07-21 10:00:00
651.0,509.5,234.0,19.1,13.0,2023-07-21 11:00:00
384.0,180.4,231.0,17.3,16.6,2023-07-21 12:00:00
731.0,643.7,191.0,19.1,18.6,2023-07-21 13:00:00
697.0,695.2,147.0,18.9,20.7,2023-07-21 14:00:00
579.0,608.4,148.0,18.4,22.7,2023-07-21 15:00:00
518.0,697.9,102.0,18.2,20.8,2023-07-21 16:00:00
380.0,636.4,86.0,17.7,19.5,2023-07-21 17:00:00
245.0,558.6,69.0,16.9,17.8,2023-07-21 18:00:00
106.0,380.7,43.0,16.0,12.8,2023-07-21 19:00:00
13.0,48.5,9.0,15.2,9.4,2023-07-21 20:00:00
0.0,0.0,0.0,15.7,9.0,2023-07-21 21:00:00
0.0,0.0,0.0,14.9,6.2,2023-07-21 22:00:00
0.0,0.0,0.0,14.4,6.4,2023-07-21 23:00:00
0.0,0.0,0.0,14.3,6.5,2023-07-22 00:00:00
0.0,0.0,0.0,13.3,7.4,2023-07-22 01:00:00
0.0,0.0,0.0,13.5,9.5,2023-07-22 02:00:00
0.0,0.0,0.0,13.9,10.4,2023-07-22 03:00:00
0.0,0.0,0.0,13.7,8.8,2023-07-22 04:00:00
37.0,94.9,26.0,13.9,12.4,2023-07-22 05:00:00
128.0,243.2,71.0,15.0,14.4,2023-07-22 06:00:00
206.0,224.0,120.0,15.8,15.3,2023-07-22 07:00:00
311.0,287.1,160.0,16.7,16.7,2023-07-22 08:00:00
222.0,15.4,212.0,16.9,17.6,2023-07-22 09:00:00
161.0,2.7,159.0,15.4,19.8,2023-07-22 10:00:00
162.0,6.1,157.0,16.1,14.5,2023-07-22 11:00:00
277.0,24.8,256.0,19.0,23.3,2023-07-22 12:00:00
177.0,41.8,142.0,17.3,19.8,2023-07-22 13:00:00
391.0,172.3,255.0,18.0,21.7,2023-07-22 14:00:00
258.0,45.3,226.0,17.7,20.1,2023-07-22 15:00:00
144.0,5.1,141.0,17.6,17.6,2023-07-22 16:00:00
101.0,0.0,101.0,17.5,13.5,2023-07-22 17:00:00
59.0,0.0,59.0,16.8,14.5,2023-07-22 18:00:00
16.0,0.0,16.0,15.8,13.1,2023-07-22 19:00:00
3.0,0.0,3.0,15.6,16.1,2023-07-22 20:00:00
0.0,0.0,0.0,15.3,16.4,2023-07-22 21:00:00
0.0,0.0,0.0,15.3,17.1,2023-07-22 22:00:00
0.0,0.0,0.0,15.3,17.6,2023-07-22 23:00:00
0.0,0.0,0.0,15.0,15.7,2023-07-23 00:00:00
0.0,0.0,0.0,15.1,15.9,2023-07-23 01:00:00
0.0,0.0,0.0,15.4,17.4,2023-07-23 02:00:00
0.0,0.0,0.0,15.4,16.6,2023-07-23 03:00:00
0.0,0.0,0.0,15.4,18.0,2023-07-23 04:00:00
13.0,0.0,13.0,15.6,21.3,2023-07-23 05:00:00
54.0,0.0,54.0,15.4,23.7,2023-07-23 06:00:00
35.0,0.0,35.0,15.2,24.7,2023-07-23 07:00:00
53.0,0.0,53.0,15.6,25.9,2023-07-23 08:00:00
117.0,3.1,115.0,16.4,25.9,2023-07-23 09:00:00
148.0,4.0,145.0,17.6,24.1,2023-07-23 10:00:00
131.0,0.0,131.0,17.8,27.7,2023-07-23 11:00:00
459.0,111.3,365.0,18.5,30.0,2023-07-23 12:00:00
625.0,522.0,189.0,20.6,34.9,2023-07-23 13:00:00
642.0,610.9,161.0,21.7,33.4,2023-07-23 14:00:00
499.0,469.9,168.0,21.6,31.1,2023-07-23 15:00:00
404.0,370.0,185.0,21.7,31.0,2023-07-23 16:00:00
312.0,369.5,143.0,20.9,27.4,2023-07-23 17:00:00
191.0,393.4,69.0,20.2,21.7,2023-07-23 18:00:00
84.0,143.6,61.0,19.6,19.7,2023-07-23 19:00:00
8.0,0.0,8.0,19.1,16.5,2023-07-23 20:00:00
0.0,0.0,0.0,18.5,17.3,2023-07-23 21:00:00
0.0,0.0,0.0,17.8,15.8,2023-07-23 22:00:00
0.0,0.0,0.0,17.3,17.1,2023-07-23 23:00:00
0.0,0.0,0.0,17.5,16.0,2023-07-24 00:00:00
0.0,0.0,0.0,17.4,13.0,2023-07-24 01:00:00
0.0,0.0,0.0,16.8,12.6,2023-07-24 02:00:00
0.0,0.0,0.0,16.7,13.2,2023-07-24 03:00:00
0.0,0.0,0.0,16.7,15.7,2023-07-24 04:00:00
16.0,17.7,14.0,16.7,16.0,2023-07-24 05:00:00
134.0,292.8,67.0,17.2,18.4,2023-07-24 06:00:00
276.0,488.5,91.0,17.9,20.7,2023-07-24 07:00:00
376.0,468.2,132.0,18.6,21.0,2023-07-24 08:00:00
506.0,538.5,158.0,19.6,20.3,2023-07-24 09:00:00
620.0,598.1,174.0,20.4,20.0,2023-07-24 10:00:00
727.0,698.9,159.0,20.9,20.6,2023-07-24 11:00:00
603.0,419.0,250.0,20.1,18.8,2023-07-24 12:00:00
573.0,320.4,306.0,19.6,19.1,2023-07-24 13:00:00
335.0,138.8,226.0,17.9,19.6,2023-07-24 14:00:00
414.0,217.9,261.0,18.9,17.6,2023-07-24 15:00:00
364.0,385.0,137.0,17.8,21.3,2023-07-24 16:00:00
281.0,371.5,112.0,17.2,19.3,2023-07-24 17:00:00
182.0,341.5,77.0,16.6,17.7,2023-07-24 18:00:00
88.0,254.3,48.0,15.8,14.7,2023-07-24 19:00:00
10.0,25.6,8.0,14.9,11.6,2023-07-24 20:00:00
0.0,0.0,0.0,14.1,9.4,2023-07-24 21:00:00
0.0,0.0,0.0,13.3,8.7,2023-07-24 22:00:00
0.0,0.0,0.0,12.7,7.4,2023-07-24 23:00:00
0.0,0.0,0.0,12.6,7.0,2023-07-25 00:00:00
0.0,0.0,0.0,11.8,6.0,2023-07-25 01:00:00
0.0,0.0,0.0,11.7,6.6,2023-07-25 02:00:00
0.0,0.0,0.0,12.3,6.9,2023-07-25 03:00:00
0.0,0.0,0.0,11.9,6.2,2023-07-25 04:00:00
34.0,53.8,28.0,12.8,6.9,2023-07-25 05:00:00
127.0,199.1,82.0,14.2,7.4,2023-07-25 06:00:00
258.0,404.2,106.0,15.2,13.1,2023-07-25 07:00:00
443.0,649.8,106.0,16.2,14.7,2023-07-25 08:00:00
577.0,731.4,106.0,17.0,14.8,2023-07-25 09:00:00
667.0,688.6,155.0,17.6,15.3,2023-07-25 10:00:00
637.0,551.4,190.0,17.6,17.6,2023-07-25 11:00:00
570.0,392.6,240.0,17.6,18.2,2023-07-25 12:00:00
634.0,563.0,166.0,17.8,18.8,2023-07-25 13:00:00
654.0,619.2,169.0,17.9,20.1,2023-07-25 14:00:00
604.0,665.6,138.0,17.9,19.9,2023-07-25 15:00:00
529.0,730.5,100.0,17.6,18.9,2023-07-25 16:00:00
368.0,627.7,84.0,16.9,17.4,2023-07-25 17:00:00
202.0,390.5,83.0,16.2,16.7,2023-07-25 18:00:00
82.0,239.7,45.0,15.0,14.4,2023-07-25 19:00:00
8.0,26.1,6.0,14.0,11.2,2023-07-25 20:00:00
0.0,0.0,0.0,14.0,10.6,2023-07-25 21:00:00
0.0,0.0,0.0,13.8,9.7,2023-07-25 22:00:00
0.0,0.0,0.0,13.1,9.4,2023-07-25 23:00:00
0.0,0.0,0.0,12.6,11.2,2023-07-26 00:00:00
0.0,0.0,0.0,12.3,11.9,2023-07-26 01:00:00
0.0,0.0,0.0,12.5,9.5,2023-07-26 02:00:00
0.0,0.0,0.0,12.4,10.2,2023-07-26 03:00:00
0.0,0.0,0.0,12.2,10.9,2023-07-26 04:00:00
34.0,99.9,23.0,12.7,12.0,2023-07-26 05:00:00
107.0,183.8,66.0,13.7,10.3,2023-07-26 06:00:00
210.0,225.0,126.0,14.5,12.3,2023-07-26 07:00:00
371.0,410.8,159.0,15.5,12.9,2023-07-26 08:00:00
539.0,626.5,137.0,16.7,16.1,2023-07-26 09:00:00
533.0,419.5,222.0,17.5,17.5,2023-07-26 10:00:00
